,Mean,Entropy,Skewness,Contrast,Correlation,Class
852,10.6759185791016,0.068365196956147,2.58934674430906,105.500295857988,0.942128444093564,0
854,11.5378570556641,0.089984535338359,2.33102419461083,49.7297491039427,0.969254216499943,0
855,8.2000732421875,0.088069917892868,2.78366583117096,71.6705998033432,0.953867756892354,0
856,3.8468017578125,0.203165091038757,4.09191280426626,119.099866131191,0.934878079025008,0
858,6.70973205566406,0.228614687045413,3.42723515075652,75.4386312918423,0.970683899529853,0
859,7.29902648925781,0.002695483759731,5.03072789071975,192.256388888889,0.968586717608241,1
860,14.8044281005859,0.055551392325344,2.14645020298622,76.0585585585586,0.9538245855661,0
861,11.6484680175781,0.064125447893008,2.41042272686028,84.0369104579631,0.949217422127297,0
862,7.67097473144531,0.054560236549256,2.9666990709401,93.2116104868914,0.937675536010269,0
863,2.34880065917969,0.198795806033829,5.42987346102337,189.552825552826,0.915118075547247,0
864,4.40052795410156,0.105034892191358,4.81138207236874,114.992885375494,0.970199646113031,0
865,7.06729125976563,0.110036913350312,4.01212563669072,147.723148961077,0.969920894250132,0
866,16.9438323974609,0.005084353979765,3.03953949849399,250.810337892196,0.95385159895576,1
867,4.94206237792969,0.005490440978111,5.54548664706447,202.561904761905,0.938194634716095,1
868,1.57510375976563,0.014971606990077,9.88822031652986,379.95652173913,0.918506017483414,1
869,2.41963195800781,0.011042695231922,7.10903725471266,223.59620596206,0.9149005443371,1
870,3.90933227539062,0.091228925095011,4.45338227812097,51.136389360498,0.977233779622936,0
871,5.71339416503906,0.239456996207482,3.68164971827172,42.6487378640777,0.983695515296436,0
872,9.24610900878906,0.165429605953536,2.9202067588245,52.6244448999112,0.979687704062517,0
874,9.54278564453125,0.12795234225368,2.79284939002819,98.7339656729901,0.958673819295334,0
875,4.14427185058594,0.122153638851676,4.09961247069565,119.622222222222,0.937857214130458,0
876,7.68295288085938,0.11078738648541,4.0075353960142,203.482524778299,0.965460451945748,0
877,9.75077819824219,0.003090464635112,3.66966761669034,201.759801403869,0.91742462231051,1
879,5.19837951660156,0.116357392448156,3.47155075980162,39.4893574893575,0.972339203512821,0
880,6.53431701660156,0.103572984268043,3.2243947719149,59.5206440299697,0.961609309246837,0
881,9.25773620605469,0.064899008282949,2.69422486399782,74.0976061555999,0.95093456417382,0
882,6.62590026855469,0.070947815112965,3.19396648375315,92.1524995137133,0.93861149837342,0
884,3.04603576660156,0.240823764563082,4.15528934556538,22.5802173913043,0.978881684139076,0
885,5.16792297363281,0.17084183340993,3.26651678107971,32.3418638338967,0.973629982353955,0
886,7.69142150878906,0.105241236484148,2.62130156292596,27.1205593348451,0.976107927669221,0
887,8.48744201660156,0.115613918251812,2.42308881872913,26.7240287162162,0.973413755588726,0
888,1.07002258300781,0.190821912241941,7.31678633586032,129.98670212766,0.911681325518501,0
889,4.962646484375,0.107564275046386,4.34679012221459,62.4996610169492,0.982412440013096,0
890,28.1812744140625,0.075327314311476,2.1228117043821,107.45802631579,0.982286150029346,1
891,32.0563049316406,0.022495702691289,2.1423538908516,107.569227005871,0.979630624793208,1
896,16.0438537597656,0.007211234709101,3.11291581174313,126.272498743087,0.96433306281957,1
897,27.7778778076172,0.02722469792488,2.27869101294864,178.210178710179,0.965503046276554,1
898,17.5346984863281,0.015615028581184,2.90115865312738,153.213771618863,0.963754007167327,1
899,3.58120727539062,0.003854951857942,6.30083023530006,91.4438775510204,0.951485789728621,1
900,8.86421203613281,0.287184946313262,3.51009688281011,143.049615653389,0.974598577161708,0
901,4.90606689453125,0.114598464977771,4.54393167372177,246.226287262873,0.933643215699927,0
905,16.6918640136719,0.031413759648485,2.29970112182378,50.0230505425311,0.973659667701813,1
906,14.0225524902344,0.037095871105854,2.55882666991363,66.9032446463335,0.967995443288543,1
907,2.24333190917969,0.018532389888992,7.21544532540964,185.752978056426,0.939847978325657,1
909,7.05284118652344,0.315911028875418,3.51492620813498,67.9718710493047,0.980076969485266,0
910,15.9517517089844,0.115269626866317,2.23283532921965,93.3332341269841,0.967466955861923,0
911,8.90852355957031,0.001704232517694,3.98412810240577,199.075427378311,0.932297787176804,1
913,4.07284545898438,0.108130320083325,4.75997576140595,70.3116427432217,0.974461332787851,0
914,6.74072265625,0.218550579503725,3.53623002158166,76.2712225499836,0.972171240319943,0
915,10.0279388427734,0.14312884478088,2.91701310572037,68.5889230769231,0.975274271762195,0
916,12.9851226806641,0.115689201285204,2.48513083543075,75.9155241043786,0.970925476406998,0
918,6.7894287109375,0.315779222804942,3.56479146825956,52.5666877370417,0.983494284648483,0
919,12.6379241943359,0.197558556429292,2.78147003338342,120.555745554036,0.969051798175632,0
920,15.572265625,0.001476279878919,3.30244105703991,174.416118254531,0.965906033017688,1
921,15.7585906982422,0.002112392660075,3.31910473631179,160.521819526627,0.963165970150196,1
922,7.51510620117188,0.001077329888221,4.79610735160553,88.747769185009,0.970376422487927,1
923,4.92181396484375,0.111069028447426,4.26725396365412,63.0345052083333,0.979570568581665,0
925,2.11970520019531,0.002050598400809,8.82655303469915,133.926406926407,0.936984934376176,1
927,8.51959228515625,0.086834845956658,3.38149277757591,159.887235550157,0.950557022077133,0
928,2.28059387207031,0.258726896961502,6.2789645506043,189.977631578947,0.931194677014876,0
929,4.02409362792969,0.090069710709999,4.71358878849311,56.4400068271036,0.977583340990139,0
931,8.96675109863281,0.148532115660912,3.15530242578893,86.7975382003396,0.969895237453605,0
932,8.41688537597656,0.251009345506891,3.33074926335716,74.5189312567132,0.977169936216917,0
933,17.1023559570313,0.132095830242101,2.1407005119458,69.7064459198252,0.976361620632287,0
934,4.79812622070313,0.137800363886359,4.55008115154984,107.965363421674,0.96506622037393,0
935,7.30268859863281,0.209903185066792,3.49469872786317,83.8978883023062,0.968955735184744,0
936,1.60885620117188,0.183392231152864,6.61781139563163,269.529056603774,0.883722414843409,0
937,6.84490966796875,0.278883914274733,3.64622028915729,68.076837944664,0.978989776226435,0
938,16.6632995605469,0.058877116872127,2.13819123952206,96.5634099441443,0.9606178935631,0
939,12.0218658447266,0.082817699526436,2.49911971461172,93.05412234824,0.959171910341402,0
940,8.03105163574219,0.090445563639299,3.07227598503733,104.821279331405,0.951950730046053,0
941,4.27655029296875,0.114452036229264,4.23276216784252,152.019437877594,0.927063149318511,0
942,0.091217041015625,0.247357352098799,22.0699467052106,161.861538461538,0.754354404860752,0
943,6.10252380371094,0.090479600323245,3.96347090251177,115.307931801334,0.966218626161844,0
944,7.44573974609375,0.199081321593296,3.44185440798475,76.8950875856816,0.97797526755131,0
945,15.7845764160156,0.002579240841984,3.51831460128668,96.0394683441558,0.980724953837288,1
946,11.5492553710938,0.068372886191541,2.37309162222604,66.0487837210844,0.957862358500955,0
947,6.67665100097656,0.088593557136558,3.03990534649802,62.8682326847464,0.957340619188466,0
948,7.21138000488281,0.113853025684604,3.75861039337872,191.92,0.955933589727247,0
950,10.3686676025391,0.142966591204948,2.93119447738276,73.2673230769231,0.975755436863695,0
952,17.3930511474609,0.113022302388478,2.18876524289136,100.702721999108,0.965482181080652,0
953,6.07833862304688,0.261107199113696,3.54591445202038,57.262996941896,0.976437238249866,0
954,12.3668975830078,0.009411604742507,3.77451394380964,266.046210200056,0.960800909009145,1
955,12.98583984375,0.002042918285694,3.69171711257843,72.4762128325509,0.98393851904592,1
956,4.09963989257813,0.040771863796366,5.91115220633612,224.681113460183,0.959429617298388,1
957,5.77220153808594,0.101322087681867,4.11639824065291,138.972916302638,0.963737742975649,0
959,20.9464569091797,0.065359862914423,2.10547613404784,158.90823941125,0.952005323398813,0
960,17.0941467285156,0.078212960183849,2.37397353465283,161.029699317469,0.955729065162576,0
961,11.9981536865234,0.093409024006006,2.88401219011964,223.718940266579,0.941336289957592,0
962,4.60585021972656,0.114696191630114,4.69223880794517,231.77472899729,0.935784838110548,0
963,4.07284545898438,0.108130320083325,4.75997576140595,70.3116427432217,0.974461332787851,0
964,6.74072265625,0.218550579503725,3.53623002158166,76.2712225499836,0.972171240319943,0
965,10.0279388427734,0.14312884478088,2.91701310572037,68.5889230769231,0.975274271762195,0
966,12.9851226806641,0.115689201285204,2.48513083543075,75.9155241043786,0.970925476406998,0
967,3.50445556640625,0.009292246345672,6.27608658669001,202.070205850488,0.946284204099903,1
968,6.7894287109375,0.315779222804942,3.56479146825956,52.5666877370417,0.983494284648483,0
969,12.6379241943359,0.197558556429292,2.78147003338342,120.555745554036,0.969051798175632,0
970,15.572265625,0.001476279878919,3.30244105703991,174.416118254531,0.965906033017688,1
971,15.7585906982422,0.002112392660075,3.31910473631179,160.521819526627,0.963165970150196,1
972,7.51510620117188,0.001077329888221,4.79610735160553,88.747769185009,0.970376422487927,1
974,6.56756591796875,0.22907455161211,3.65227066921945,69.2897398134511,0.979359494521231,0
975,2.11970520019531,0.002050598400809,8.82655303469915,133.926406926407,0.936984934376176,1
976,13.5994415283203,0.08445119437017,2.69414889209974,111.278531628974,0.966830824739505,0
977,8.51959228515625,0.086834845956658,3.38149277757591,159.887235550157,0.950557022077133,0
979,4.02409362792969,0.090069710709999,4.71358878849311,56.4400068271036,0.977583340990139,0
980,6.43824768066406,0.240668568330923,3.67526661263555,57.2358878504673,0.982063808330456,0
981,8.96675109863281,0.148532115660912,3.15530242578893,86.7975382003396,0.969895237453605,0
982,8.41688537597656,0.251009345506891,3.33074926335716,74.5189312567132,0.977169936216917,0
983,17.1023559570313,0.132095830242101,2.1407005119458,69.7064459198252,0.976361620632287,0
984,4.79812622070313,0.137800363886359,4.55008115154984,107.965363421674,0.96506622037393,0
986,1.60885620117188,0.183392231152864,6.61781139563163,269.529056603774,0.883722414843409,0
987,6.84490966796875,0.278883914274733,3.64622028915729,68.076837944664,0.978989776226435,0
988,16.6632995605469,0.058877116872127,2.13819123952206,96.5634099441443,0.9606178935631,0
989,12.0218658447266,0.082817699526436,2.49911971461172,93.05412234824,0.959171910341402,0
990,8.03105163574219,0.090445563639299,3.07227598503733,104.821279331405,0.951950730046053,0
991,4.27655029296875,0.114452036229264,4.23276216784252,152.019437877594,0.927063149318511,0
992,0.091217041015625,0.247357352098799,22.0699467052106,161.861538461538,0.754354404860752,0
993,6.10252380371094,0.090479600323245,3.96347090251177,115.307931801334,0.966218626161844,0
994,7.44573974609375,0.199081321593296,3.44185440798475,76.8950875856816,0.97797526755131,0
995,15.7845764160156,0.002579240841984,3.51831460128668,96.0394683441558,0.980724953837288,1
997,6.67665100097656,0.088593557136558,3.03990534649802,62.8682326847464,0.957340619188466,0
998,7.21138000488281,0.113853025684604,3.75861039337872,191.92,0.955933589727247,0
999,6.92294311523438,0.218567198997243,3.55618063846857,79.3705342510652,0.972963025339118,0
1000,10.3686676025391,0.142966591204948,2.93119447738276,73.2673230769231,0.975755436863695,0
1001,13.5145263671875,0.11572440527766,2.46605423614346,80.4868421052632,0.971576031868022,0
1003,6.07833862304688,0.261107199113696,3.54591445202038,57.262996941896,0.976437238249866,0
1004,12.3668975830078,0.009411604742507,3.77451394380964,266.046210200056,0.960800909009145,1
1005,12.98583984375,0.002042918285694,3.69171711257843,72.4762128325509,0.98393851904592,1
1006,4.09963989257813,0.040771863796366,5.91115220633612,224.681113460183,0.959429617298388,1
1007,5.77220153808594,0.101322087681867,4.11639824065291,138.972916302638,0.963737742975649,0
1008,20.939208984375,0.061107340164986,2.10981988154204,162.669788797062,0.949427676765126,0
1010,17.0941467285156,0.078212960183849,2.37397353465283,161.029699317469,0.955729065162576,0
1011,11.9981536865234,0.093409024006006,2.88401219011964,223.718940266579,0.941336289957592,0
1012,4.60585021972656,0.114696191630114,4.69223880794517,231.77472899729,0.935784838110548,0
1013,17.1023559570313,0.132095830242101,2.1407005119458,69.7064459198252,0.976361620632287,0
1014,16.6632995605469,0.058877116872127,2.13819123952206,96.5634099441443,0.9606178935631,0
1015,12.0218658447266,0.082817699526436,2.49911971461172,93.05412234824,0.959171910341402,0
1016,8.03105163574219,0.090445563639299,3.07227598503733,104.821279331405,0.951950730046053,0
1017,15.7845764160156,0.002579240841984,3.51831460128668,96.0394683441558,0.980724953837288,1
1018,10.3686676025391,0.142966591204948,2.93119447738276,73.2673230769231,0.975755436863695,0
1019,13.5145263671875,0.11572440527766,2.46605423614346,80.4868421052632,0.971576031868022,0
1020,17.3930511474609,0.113022302388478,2.18876524289136,100.702721999108,0.965482181080652,0
1021,12.3668975830078,0.009411604742507,3.77451394380964,266.046210200056,0.960800909009145,1
1022,12.98583984375,0.002042918285694,3.69171711257843,72.4762128325509,0.98393851904592,1
1023,20.939208984375,0.061107340164986,2.10981988154204,162.669788797062,0.949427676765126,0
1024,20.9464569091797,0.065359862914423,2.10547613404784,158.90823941125,0.952005323398813,0
1026,7.65617370605469,0.001297526858175,4.96834862105258,89.5728758169934,0.97575967124027,1
1027,27.8881530761719,0.063052018548102,2.10313545052216,148.787909458962,0.975376710944648,0
1028,19.0043487548828,0.089189142582744,2.58570212407585,127.741523637459,0.97963544731691,0
1029,13.3181762695313,0.117532750517003,3.11779876270328,150.160973251692,0.977393575030881,0
1030,5.95884704589844,0.001246356362749,5.62228117411826,93.2846153846154,0.970565239196035,1
1031,17.4469757080078,0.102761760009846,2.69746964101718,141.255850032321,0.978055513122954,0
1035,16.6668243408203,0.141629789730409,2.37682826393537,95.4094890510949,0.977096923606411,0
1037,21.6048126220703,0.066469091443101,2.0175527370668,98.3910635501736,0.969046915991671,0
1040,10.2392425537109,0.171267193063159,3.21091910379185,118.580974842767,0.974557557061211,0
1041,14.9214782714844,0.107120687562302,2.5952331730187,92.6379171068166,0.97774392380527,0
1042,18.4093322753906,0.107142694757362,2.24647515608137,100.036345330984,0.974324097458398,0
1043,21.1160583496094,0.074500745253405,2.07248847077984,104.745445920304,0.969112096361311,0
1045,2.419189453125,0.002461613215756,8.46065233533593,57.4715370018975,0.979015854326873,1
1046,5.30888366699219,0.002133421012631,5.60599233975546,134.476293103448,0.931970186291573,1
1048,5.46212768554688,0.087178131834829,3.61877068317843,144.818526315789,0.926132596525963,0
1049,18.4913330078125,0.103420356238589,2.25012606775104,114.424280350438,0.970030980889481,0
1050,12.4326934814453,0.002232604304514,3.56527843157544,118.864075296419,0.963600542695118,1
1051,9.88703918457031,0.009460485758647,3.6428277433482,132.65034965035,0.952088280579943,1
1052,3.59298706054687,0.110737512194698,4.39213448665564,155.396604938272,0.920811736539814,0
1053,13.5400543212891,0.095553750543041,2.73068045372831,106.669065487817,0.967674588395651,0
1054,1.63662719726563,0.00248991086746,9.17630546050701,133.712962962963,0.922781535800446,1
1055,3.38356018066406,0.002078383576292,6.47163262769854,62.4021739130435,0.965047309649317,1
1056,11.5506439208984,0.157547415864077,2.93978028100866,100.165592199904,0.971093958376006,0
1057,15.5038909912109,0.130926546251317,2.45731637727561,76.7279372437155,0.977647171262776,0
1058,8.98005676269531,0.021766601858487,3.4722968666901,148.751889466226,0.940610843490468,1
1060,8.84553527832031,0.070257552469034,2.65938020203632,74.9958974358974,0.947605196586767,0
1061,4.82957458496094,0.080737835476066,3.57198900203209,83.1438914027149,0.934369911038166,0
1062,4.56083679199219,0.05085364312163,5.07922980051701,194.546162104133,0.952455092935433,1
1065,7.76170349121094,0.073606329498935,2.84415821265032,80.2164516129033,0.942713457794679,0
1066,3.248046875,0.079548886205752,4.54412443465095,78.4201201201201,0.943984909490246,0
1068,12.6461181640625,0.104621456649234,2.48318358449758,81.9931482149297,0.967119665881646,0
1069,6.04627990722656,0.001341164255165,4.89522574733649,89.3438746438746,0.961522641506237,1
1070,3.80364990234375,0.064573406026492,5.14799433097084,109.362511542013,0.957721328162543,0
1071,6.27511596679688,0.274267880600677,3.93027582060797,76.6855256954267,0.979058267825552,0
1072,9.31906127929688,0.220332158301687,3.14898900238779,68.1863697705803,0.980191977939409,0
1073,13.4709625244141,0.12970291076177,2.52768967024072,72.0589990817264,0.977614322225799,0
1076,10.3362274169922,0.208095678859853,2.96053052455615,72.0976198032371,0.979222190174047,0
1077,14.7150726318359,0.187508354925516,2.349418991163,69.1455479452055,0.979335478072672,0
1079,7.66737365722656,0.089381806100554,3.47611232976004,98.8928947368421,0.954129754855738,1
1080,2.91856384277344,0.223253300611479,3.67447604133861,17.496,0.973682543683622,0
1081,3.5400390625,0.219745340009209,3.31573393892046,17.8261089133911,0.973529465021101,0
1082,5.65664672851563,0.094168422763086,2.6169462103408,31.2306621287129,0.946263604530381,0
1083,3.20063781738281,0.096492176672449,3.49896906532986,42.0474423535648,0.928787927565822,0
1084,6.99685668945313,0.081513157828356,2.34927604762672,25.545974025974,0.954104809834049,0
1085,4.9569091796875,0.095161036064947,2.79852892497044,33.1210324380886,0.942634422013117,0
1086,2.45108032226562,0.117333483331165,4.00205400928542,45.6643610013175,0.927394414083889,0
1087,14.3894653320313,0.142622198221225,2.48474739234668,70.8905109489051,0.979417178148734,0
1088,18.0917663574219,0.11354037120189,2.18339183002447,82.3863990744932,0.976631458097769,0
1089,15.9759063720703,0.125676471347998,2.33941565511866,69.5583412673225,0.979719056546725,0
1090,18.5984497070313,0.154005498815999,2.10988435635685,84.3998038866108,0.977170069836744,0
1091,5.11863708496094,0.005018081346115,4.54954295125965,13.4748379129361,0.954210500911842,1
1093,12.6393280029297,0.131929036118556,2.76035609345541,152.447862019404,0.962296116916707,0
1094,16.9565277099609,0.096855498012008,2.37068100736609,121.903393939394,0.968531149202138,0
1100,7.41897583007813,0.016015614252193,4.47454245183087,151.620628930818,0.966617688803884,1
1101,1.29280090332031,0.00951643174052,10.5039670769407,206.482962962963,0.936856210975401,1
1102,8.17915344238281,0.04704219216195,3.85239791690046,102.369809322034,0.96775549324407,1
1103,9.12257385253906,0.020607478478198,3.82348850170778,93.9616930980567,0.973801663305459,1
1105,4.92446899414063,0.102807935605076,3.32352991443732,68.1793591344153,0.941727270038754,0
1106,3.18601989746094,0.179837310716886,6.35428815432511,165.700312989045,0.969997429291336,1
1108,4.03858947753906,0.113155606117615,3.68360653223878,71.5650480710722,0.939273105380285,0
1109,16.6099395751953,0.056178387306844,2.33744275639298,102.554513888889,0.960613308368718,0
1112,15.6375732421875,0.063613679033818,2.37883274451183,101.611820330969,0.960434043605298,0
1113,6.86729431152344,0.093246248789172,3.33313962513059,162.363726363726,0.919098110921348,0
1115,32.2064666748047,0.056007573106335,2.01971937083486,423.663641520136,0.939391645389362,0
1117,7.29069519042969,0.105506938125647,3.967376463551,322.092294422082,0.935125320465048,0
1118,12.5838775634766,0.007245340930561,3.40211933313859,104.649908680188,0.966294656119503,1
1119,14.1066589355469,0.061371772340526,2.15208467615394,87.3707670338637,0.942210507810101,0
1120,8.59664916992188,0.088094877121345,2.72159282880532,82.8579998421343,0.947223263679176,0
1121,12.7347259521484,0.003489652813904,3.5094041502205,112.481447963801,0.969291480638399,1
1122,13.7291259765625,0.012504111505802,3.27669616290592,110.326812241253,0.962901535343785,1
1123,13.7787933349609,0.060011347920385,2.17950172624844,90.2833387323183,0.93962580148327,0
1124,7.57200622558594,0.086834283605225,2.91128770404243,88.6018485602559,0.94350315438144,0
1125,2.89088439941406,0.147629920234788,4.74001174306632,132.943195266272,0.925422084291445,0
1126,7.18421936035156,0.002365707213931,5.05072261718336,142.812628689087,0.963475136250516,1
1127,19.9535217285156,0.00501646406707,3.03186106755416,170.520711417097,0.967287368512059,1
1128,9.41165161132812,0.107648966025863,3.62008876258024,274.971644152367,0.953154879952164,0
1129,1.12507629394531,0.005388743255039,13.1120591887933,103.944444444444,0.895183985423486,1
1130,20.4104461669922,0.003719029669362,2.94088210589197,184.659467010531,0.959051308587485,1
1131,20.4697570800781,0.003684870307606,2.90682139320903,222.710992907801,0.95072309998968,1
1133,6.54069519042969,0.138160038702726,4.38157199490679,327.859683794466,0.948653895671299,0
1134,18.1934814453125,0.148095342259761,2.68637826350383,217.260165289256,0.972197305211716,0
1135,7.22584533691406,0.004167928970243,5.27641201400634,144.260294117647,0.974742006476762,1
1136,10.0551147460938,0.007997624500591,4.65432747207923,154.262777777778,0.981858317729456,1
1138,13.2169036865234,0.135923076862165,3.18418518499523,208.682011605416,0.973315250466918,0
1139,8.65559387207031,0.006774439583437,4.95512936346553,143.441603535354,0.981190449634601,1
1140,9.70893859863281,0.008707736749419,4.70637748346412,174.594084507042,0.97955628357008,1
1141,11.0435943603516,0.01391241226707,4.22064017815964,263.691402714932,0.965659702332232,1
1144,1.86491394042969,0.004925090145362,7.94684065364146,51.0824652777778,0.955655514572893,1
1145,1.48046875,0.034042995532431,8.92327095411055,273.570476190476,0.929773654006622,1
1146,16.0073699951172,0.10389260332676,2.26633564163702,84.0513888888889,0.971781623326276,0
1147,1.72450256347656,0.007442600224598,8.33775817605646,65.0376811594203,0.944533915374834,1
1148,8.96217346191406,0.008294418071832,3.52166268412993,82.4323467230444,0.956956679271661,1
1149,4.99032592773438,0.003892427576946,5.10726703775025,148.519202898551,0.916836439593772,1
1150,5.77125549316406,0.005581421970178,4.78365855480883,147.721014492754,0.940056768790797,1
1151,6.67654418945313,0.009470637478331,4.38522290063545,144.248427672956,0.948919954985028,1
1152,6.50798034667969,0.236437183471986,3.6509518960936,66.2390717754992,0.979415885129633,0
1153,10.9755401611328,0.109643750861551,2.80806692973609,75.0313488639632,0.975550822543964,0
1154,13.9539489746094,0.127858702165464,2.41462979553078,81.0353860294118,0.973939504171143,0
1156,7.4949951171875,0.199202365022828,3.38028398299231,76.5887103703067,0.976112593343079,0
1158,15.6322326660156,0.10868794639852,2.27011142252208,76.2967948717949,0.974335607904393,0
1159,8.71815490722656,0.163558820649236,3.15732513772415,62.3052884615385,0.978513187910455,0
1160,12.8292846679688,0.108573996573765,2.60434653579654,66.869452870464,0.978072109716762,0
1161,15.5079040527344,0.120888060031747,2.31688900576065,78.6230414746544,0.973311467888449,0
1162,10.255615234375,0.115839703686924,2.91151532810221,59.6163852407755,0.979512104007049,0
1163,13.6973266601563,0.103408108292938,2.50547356419276,64.9983826891975,0.978257886628523,0
1164,10.2371978759766,0.140594742597538,2.75307095719765,68.6772486772487,0.972048279446206,0
1165,13.9548645019531,0.098385711516992,2.26938011525512,58.7877883744472,0.973256459392191,0
1166,5.76258850097656,0.096687943676613,3.42043151967386,120.350990525409,0.928517584378364,0
1167,11.7633819580078,0.104598555017998,2.5417288703361,65.7658635496183,0.970862457611808,0
1168,14.3885040283203,0.126466550471393,2.19930804696803,60.7361794774706,0.97313171666464,0
1169,8.51655578613281,0.097559613338007,2.78025700978756,90.501643605229,0.947472325412836,0
1170,4.48991394042969,0.099908386903994,3.89334152614399,135.170499603489,0.920771531763376,0
1172,13.526611328125,0.12215893435157,2.36563710557769,82.4001736111111,0.967465888753309,0
1173,16.9496917724609,0.115976288116291,2.22212268064472,108.407792207792,0.961325267523918,0
1174,12.2862548828125,0.003424544847888,3.28892261173326,92.6781674208145,0.958192745078518,1
1175,10.3956756591797,0.158891814360051,2.71392033296968,84.4092743149654,0.965332377093399,0
1176,14.1484985351563,0.114480775383044,2.32287985357663,82.9664795509222,0.967646973613531,0
1177,3.29054260253906,0.003651199687739,6.88423869729527,47.1935261707989,0.963033648286502,1
1178,6.66128540039063,0.004001870662543,4.63779113040254,81.4897629310345,0.969339361413863,1
1179,4.88839721679688,0.009709370294825,5.37280830515042,150.197255574614,0.958249616822213,1
1181,15.955322265625,0.121116006366403,2.54640246293104,109.590816935003,0.975365547342225,0
1183,11.1969146728516,0.14996742962883,3.15035742526826,122.097744360902,0.974682623269962,0
1184,17.5835266113281,0.108956271828865,2.43275472249955,116.358894286375,0.974699809428508,0
1185,11.3859710693359,0.082555375112915,3.05138147170419,250.640521658128,0.939244383160361,0
1187,8.55972290039063,0.001797071152112,4.41717333413749,331.98428030303,0.956485082807634,1
1188,15.3985137939453,0.126516299636656,2.7447137154464,226.922365245374,0.95906970655784,0
1189,8.25440979003906,0.133054636339709,3.83622660053528,312.643450551952,0.943983236059351,0
1190,14.5713348388672,0.153602414249936,3.08305142646922,137.065350578625,0.980314317186781,0
1192,13.4863433837891,0.141250726834452,2.94846606349523,241.377302607816,0.956219052497866,0
1193,5.71133422851563,0.002336704452021,4.62864543144498,101.271317829457,0.961668167337386,1
1194,0.19293212890625,0.009143321379077,20.4089670508325,28.9230769230769,0.899544671930874,1
1196,6.85829162597656,0.006582174231018,4.10415568223816,129.753687315634,0.946693082196799,1
1198,6.96879577636719,0.07667026046924,3.06058680657725,92.3473548387097,0.937967301533616,0
1199,3.348876953125,0.133144676436078,4.40311366183459,106.562929061785,0.931458708736556,0
1200,12.7388763427734,0.07547161717895,2.5337235313934,101.051312491756,0.959014564985991,0
1201,8.46841430664063,0.071835952258996,3.12074679448422,134.824529212941,0.943756501577224,0
1202,15.6748046875,0.115515684690444,2.30975601224182,113.850663497722,0.962046163648593,0
1203,11.542236328125,0.084209182372602,2.65595431506472,101.877519379845,0.959136084871687,0
1205,26.5237426757812,0.019024652924953,2.36374361898724,124.189568072746,0.973981431683197,1
1206,22.9821472167969,0.029733132040665,2.60198685509163,166.558624245102,0.972963314030362,1
1208,16.4964141845703,0.059789530638939,2.64855974615656,156.838302752294,0.964229040948561,0
1210,7.88221740722656,0.106176732679973,3.74794073905731,289.302718334297,0.933068409336498,0
1211,11.0439147949219,0.012518125095092,3.67148673504451,161.047772988506,0.967169034008732,1
1212,11.2885284423828,0.014910752159122,3.83388693002599,193.189663347558,0.96637888932678,1
1213,10.6821746826172,0.003777059021545,3.21502184928263,92.8251853713711,0.94464355671878,1
1214,9.3583984375,0.154017256887753,3.22180710808618,58.1595643294758,0.982860097842747,0
1215,4.7066650390625,0.001171233149969,5.55278735351093,167.71649122807,0.950582955131397,1
1216,9.22039794921875,0.001254690069024,4.35526564821487,161.688001395187,0.969031941577775,1
1217,6.97622680664063,0.001910271073326,4.33512377277126,108.068085106383,0.949324824752025,1
1218,4.13365173339844,0.164514412304978,4.56096152291542,159.677790563866,0.942156446432046,0
1219,7.18373107910156,0.190903976799652,3.09153221099208,68.8533733133433,0.966429891918799,0
1221,15.2716979980469,0.117142213485761,2.26298367466337,73.7538477065146,0.973230707873212,0
1223,6.05526733398438,0.002465919987659,5.63009605885613,100.996120689655,0.964811126511608,1
1224,5.39468383789063,0.006841843679601,5.98281832809149,222.627080521817,0.963754384592913,1
1226,8.48442077636719,0.088918113108411,3.38520791688779,232.944444444444,0.935549969520096,0
1228,16.1629486083984,0.116049623941202,2.20525584484807,75.1114149008886,0.973283316408424,0
1229,4.02452087402344,0.004991179315115,7.03397186217652,76.1299319727891,0.976098309662572,1
1230,5.92103576660156,0.002263601161732,5.70103063735842,132.962719298246,0.96389014239922,1
1231,2.09170532226562,0.012552076822236,8.38677758258876,280.867216117216,0.93234261770776,1
1232,21.2870788574219,0.058264197548568,2.25971082247795,78.9779531213739,0.981828944492187,0
1233,15.8902435302734,0.073113342626646,2.59729766169512,85.4177523264138,0.980896072391888,0
1234,10.0380859375,0.074289675373208,3.26630042510213,86.5981390257252,0.980610505540528,0
1235,14.2508392333984,0.076205501745092,2.7392420604121,80.5476795931341,0.982123854293841,0
1236,8.27203369140625,0.081403655562335,3.6154376488942,90.267114440713,0.980496491506222,0
1239,14.6343231201172,0.135471955967765,2.34733835057062,85.69137863315,0.969615410832211,0
1240,9.03767395019531,0.175926856583284,3.05717915930682,79.6145151695419,0.972347769775039,0
1241,11.9164886474609,0.124452743976858,2.576708360372,58.6553576477241,0.976620981967833,0
1242,21.7679901123047,0.063836925473986,2.10421431480296,125.366033755274,0.965600516515508,0
1243,11.5341949462891,0.08375345742279,2.92108242184478,163.800768337354,0.955736378497889,0
1246,2.73672485351562,0.003369986761987,8.5498686504122,356.003636363636,0.939739506614637,1
1247,11.4593963623047,0.178025739031221,2.85392492119908,130.358183710643,0.965260528890746,0
1249,2.95285034179687,0.001309931964495,7.68900009955191,153.383333333333,0.951526592889882,1
